"","studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"807","AA-AA-000-0000","kri0005","134",5,4801,0.00104144969797959,-0.056687127268576,0,"2018-12-01"
"808","AA-AA-000-0000","kri0005","61",14,13620,0.00102790014684288,-0.112364405640866,0,"2018-12-01"
"809","AA-AA-000-0000","kri0005","118",15,14593,0.00102789008428699,-0.11632175918091,0,"2018-12-01"
"810","AA-AA-000-0000","kri0005","184",4,3912,0.00102249488752556,-0.063829934207548,0,"2018-12-01"
"811","AA-AA-000-0000","kri0005","7",8,7871,0.00101638927709313,-0.0963241206128997,0,"2018-12-01"
"812","AA-AA-000-0000","kri0005","166",14,13883,0.00100842757329108,-0.137944143738255,0,"2018-12-01"
"813","AA-AA-000-0000","kri0005","173",21,21549,0.000974523179729918,-0.225006267011792,0,"2018-12-01"
"814","AA-AA-000-0000","kri0005","89",4,4290,0.000932400932400932,-0.129855093345452,0,"2018-12-01"
"815","AA-AA-000-0000","kri0005","174",4,4411,0.000906823849467241,-0.149812994247524,0,"2018-12-01"
"816","AA-AA-000-0000","kri0005","43",23,25377,0.00090633250581235,-0.360172112835204,0,"2018-12-01"
"817","AA-AA-000-0000","kri0005","140",49,55542,0.000882215260523568,-0.593538029506189,0,"2018-12-01"
"818","AA-AA-000-0000","kri0005","141",9,10268,0.000876509544215037,-0.261373868519016,0,"2018-12-01"
"819","AA-AA-000-0000","kri0005","190",5,5727,0.000873057447180024,-0.197990997825887,0,"2018-12-01"
"820","AA-AA-000-0000","kri0005","157",5,5767,0.000867001907404196,-0.203591772080366,0,"2018-12-01"
"821","AA-AA-000-0000","kri0005","8",17,19675,0.000864040660736976,-0.380482835929253,0,"2018-12-01"
"822","AA-AA-000-0000","kri0005","104",6,7122,0.0008424599831508,-0.248365030995867,0,"2018-12-01"
"823","AA-AA-000-0000","kri0005","85",9,10829,0.000831101671437806,-0.318876791790298,0,"2018-12-01"
"824","AA-AA-000-0000","kri0005","156",6,7343,0.000817104725588996,-0.27539005932165,0,"2018-12-01"
"825","AA-AA-000-0000","kri0005","19",2,2452,0.000815660685154976,-0.15990076318511,0,"2018-12-01"
"826","AA-AA-000-0000","kri0005","113",5,6353,0.00078702974972454,-0.281751325306762,0,"2018-12-01"
"827","AA-AA-000-0000","kri0005","105",2,2555,0.000782778864970646,-0.180972814932894,0,"2018-12-01"
"828","AA-AA-000-0000","kri0005","155",6,7705,0.000778715120051914,-0.318079963943443,0,"2018-12-01"
"829","AA-AA-000-0000","kri0005","167",9,11713,0.00076837701698967,-0.40412625380489,0,"2018-12-01"
"830","AA-AA-000-0000","kri0005","91",10,13187,0.000758322590429969,-0.441130332667665,0,"2018-12-01"
"831","AA-AA-000-0000","kri0005","77",10,13687,0.00073062029663184,-0.484023140772085,0,"2018-12-01"
"832","AA-AA-000-0000","kri0005","62",19,26209,0.000724941813880728,-0.679604342268839,0,"2018-12-01"
"833","AA-AA-000-0000","kri0005","161",2,2799,0.000714540907466952,-0.227967624828305,0,"2018-12-01"
"834","AA-AA-000-0000","kri0005","187",3,4206,0.000713266761768902,-0.280333825076956,0,"2018-12-01"
"835","AA-AA-000-0000","kri0005","69",7,9906,0.000706642438925903,-0.437259765022565,0,"2018-12-01"
"836","AA-AA-000-0000","kri0005","30",4,6062,0.000659848234905972,-0.380961575054458,0,"2018-12-01"
"837","AA-AA-000-0000","kri0005","54",9,13970,0.000644237652111668,-0.598026671189235,0,"2018-12-01"
"838","AA-AA-000-0000","kri0005","100",1,1583,0.000631711939355654,-0.20663045570626,0,"2018-12-01"
"839","AA-AA-000-0000","kri0005","162",1,1606,0.00062266500622665,-0.211997620888444,0,"2018-12-01"
"840","AA-AA-000-0000","kri0005","76",6,9854,0.000608889790947838,-0.539728989263676,0,"2018-12-01"
"841","AA-AA-000-0000","kri0005","44",2,3350,0.000597014925373134,-0.322035743783969,0,"2018-12-01"
"842","AA-AA-000-0000","kri0005","39",2,3362,0.000594883997620464,-0.323931387853889,0,"2018-12-01"
"843","AA-AA-000-0000","kri0005","143",12,22427,0.000535069336068132,-0.93229447931942,0,"2018-12-01"
"844","AA-AA-000-0000","kri0005","127",2,4056,0.000493096646942801,-0.425019823638593,0,"2018-12-01"
"845","AA-AA-000-0000","kri0005","17",5,10367,0.000482299604514324,-0.691234841009817,0,"2018-12-01"
"846","AA-AA-000-0000","kri0005","146",3,6228,0.000481695568400771,-0.536272833372319,0,"2018-12-01"
"847","AA-AA-000-0000","kri0005","188",1,2244,0.000445632798573975,-0.340143446286954,0,"2018-12-01"
"848","AA-AA-000-0000","kri0005","121",2,4824,0.000414593698175788,-0.521737686469574,0,"2018-12-01"
"849","AA-AA-000-0000","kri0005","120",1,2418,0.000413564929693962,-0.369923023754805,0,"2018-12-01"
"850","AA-AA-000-0000","kri0005","4",3,7281,0.000412031314379893,-0.643314160020427,0,"2018-12-01"
"851","AA-AA-000-0000","kri0005","181",1,2434,0.000410846343467543,-0.37257710920788,0,"2018-12-01"
"852","AA-AA-000-0000","kri0005","26",2,4973,0.000402171727327569,-0.539088022170934,0,"2018-12-01"
"853","AA-AA-000-0000","kri0005","151",1,2591,0.000385951370127364,-0.397937042477309,0,"2018-12-01"
"854","AA-AA-000-0000","kri0005","29",2,5359,0.000373203955961933,-0.582263152297127,0,"2018-12-01"
"855","AA-AA-000-0000","kri0005","71",3,8213,0.000365274564714477,-0.728495997609245,0,"2018-12-01"
"856","AA-AA-000-0000","kri0005","124",1,2741,0.000364830353885443,-0.4211016777455,0,"2018-12-01"
"857","AA-AA-000-0000","kri0005","106",1,2774,0.000360490266762797,-0.426069920850772,0,"2018-12-01"
"858","AA-AA-000-0000","kri0005","51",3,8648,0.000346901017576318,-0.765784799731689,0,"2018-12-01"
"859","AA-AA-000-0000","kri0005","27",1,3420,0.000292397660818713,-0.515608793820093,0,"2018-12-01"
"860","AA-AA-000-0000","kri0005","128",1,3677,0.00027196083763938,-0.547864047061507,0,"2018-12-01"
"861","AA-AA-000-0000","kri0005","75",2,7841,0.000255069506440505,-0.816011741571324,0,"2018-12-01"
"862","AA-AA-000-0000","kri0005","97",1,3970,0.000251889168765743,-0.582778427925944,0,"2018-12-01"
"863","AA-AA-000-0000","kri0005","58",4,15906,0.000251477429900666,-1.16706514049708,0,"2018-12-01"
"864","AA-AA-000-0000","kri0005","22",1,4017,0.000248941996514812,-0.588212586171086,0,"2018-12-01"
"865","AA-AA-000-0000","kri0005","23",1,4301,0.000232504068821204,-0.62016224082774,0,"2018-12-01"
"866","AA-AA-000-0000","kri0005","160",1,5585,0.00017905102954342,-0.749351857389118,0,"2018-12-01"
"867","AA-AA-000-0000","kri0005","164",1,5842,0.000171174255391989,-0.77282790121721,0,"2018-12-01"
"868","AA-AA-000-0000","kri0005","149",1,7037,0.000142106011084269,-0.874233584963456,0,"2018-12-01"
"869","AA-AA-000-0000","kri0005","152",0,5184,0,-0.859610440043146,0,"2018-12-01"
"870","AA-AA-000-0000","kri0005","80",0,4303,0,-0.783167862921055,0,"2018-12-01"
"871","AA-AA-000-0000","kri0005","135",0,4088,0,-0.763351614602503,0,"2018-12-01"
"872","AA-AA-000-0000","kri0005","35",0,3955,0,-0.750831403843593,0,"2018-12-01"
"873","AA-AA-000-0000","kri0005","109",0,3485,0,-0.704807596296321,0,"2018-12-01"
"874","AA-AA-000-0000","kri0005","73",0,3224,0,-0.677901666476085,0,"2018-12-01"
"875","AA-AA-000-0000","kri0005","142",0,3208,0,-0.67621743613103,0,"2018-12-01"
"876","AA-AA-000-0000","kri0005","64",0,3198,0,-0.675162658642701,0,"2018-12-01"
"877","AA-AA-000-0000","kri0005","96",0,3037,0,-0.657948014862094,0,"2018-12-01"
"878","AA-AA-000-0000","kri0005","68",0,2918,0,-0.644928885355171,0,"2018-12-01"
"879","AA-AA-000-0000","kri0005","47",0,2542,0,-0.60194520332408,0,"2018-12-01"
"880","AA-AA-000-0000","kri0005","60",0,2524,0,-0.599810218536672,0,"2018-12-01"
"881","AA-AA-000-0000","kri0005","102",0,2319,0,-0.574936074330937,0,"2018-12-01"
"882","AA-AA-000-0000","kri0005","53",0,2288,0,-0.571080321084893,0,"2018-12-01"
"883","AA-AA-000-0000","kri0005","130",0,2281,0,-0.570206058735721,0,"2018-12-01"
"884","AA-AA-000-0000","kri0005","116",0,2068,0,-0.542930765828635,0,"2018-12-01"
"885","AA-AA-000-0000","kri0005","183",0,1744,0,-0.498588692906107,0,"2018-12-01"
"886","AA-AA-000-0000","kri0005","150",0,1734,0,-0.497157197867713,0,"2018-12-01"
"887","AA-AA-000-0000","kri0005","16",0,1690,0,-0.49080902198538,0,"2018-12-01"
"888","AA-AA-000-0000","kri0005","168",0,1687,0,-0.490373199177527,0,"2018-12-01"
"889","AA-AA-000-0000","kri0005","41",0,1632,0,-0.482313326904631,0,"2018-12-01"
"890","AA-AA-000-0000","kri0005","129",0,1631,0,-0.482165536698341,0,"2018-12-01"
"891","AA-AA-000-0000","kri0005","98",0,1610,0,-0.479051410231822,0,"2018-12-01"
"892","AA-AA-000-0000","kri0005","82",0,1582,0,-0.474867474985491,0,"2018-12-01"
"893","AA-AA-000-0000","kri0005","3",0,1518,0,-0.465162901428497,0,"2018-12-01"
"894","AA-AA-000-0000","kri0005","182",0,1146,0,-0.404167598436145,0,"2018-12-01"
"895","AA-AA-000-0000","kri0005","65",0,877,0,-0.353564767755473,0,"2018-12-01"
"896","AA-AA-000-0000","kri0005","38",0,850,0,-0.348079661402666,0,"2018-12-01"
"897","AA-AA-000-0000","kri0005","180",0,845,0,-0.3470543877134,0,"2018-12-01"
"898","AA-AA-000-0000","kri0005","126",0,842,0,-0.346437767052727,0,"2018-12-01"
"899","AA-AA-000-0000","kri0005","87",0,834,0,-0.344788054025607,0,"2018-12-01"
"900","AA-AA-000-0000","kri0005","45",0,827,0,-0.343338052780732,0,"2018-12-01"
"901","AA-AA-000-0000","kri0005","42",0,822,0,-0.342298577029167,0,"2018-12-01"
"902","AA-AA-000-0000","kri0005","36",0,812,0,-0.340210097636812,0,"2018-12-01"
"903","AA-AA-000-0000","kri0005","66",0,812,0,-0.340210097636812,0,"2018-12-01"
"904","AA-AA-000-0000","kri0005","123",0,807,0,-0.339161035325371,0,"2018-12-01"
"905","AA-AA-000-0000","kri0005","14",0,803,0,-0.338319443369902,0,"2018-12-01"
"906","AA-AA-000-0000","kri0005","20",0,789,0,-0.335357239878789,0,"2018-12-01"
"907","AA-AA-000-0000","kri0005","158",0,762,0,-0.329569240104916,0,"2018-12-01"
"908","AA-AA-000-0000","kri0005","6",0,745,0,-0.325872206562155,0,"2018-12-01"
"909","AA-AA-000-0000","kri0005","175",0,682,0,-0.311789418688615,0,"2018-12-01"
"910","AA-AA-000-0000","kri0005","48",0,678,0,-0.31087373559908,0,"2018-12-01"
"911","AA-AA-000-0000","kri0005","110",0,676,0,-0.310414881126692,0,"2018-12-01"
"912","AA-AA-000-0000","kri0005","154",0,618,0,-0.296799675997913,0,"2018-12-01"
"913","AA-AA-000-0000","kri0005","117",0,591,0,-0.290243782632253,0,"2018-12-01"
"914","AA-AA-000-0000","kri0005","99",0,522,0,-0.272774919616685,0,"2018-12-01"
"915","AA-AA-000-0000","kri0005","165",0,379,0,-0.232428184502735,0,"2018-12-01"
"916","AA-AA-000-0000","kri0005","145",0,23,0,NA,NA,"2018-12-01"
"917","AA-AA-000-0000","kri0006","60",3,4,0.75,4.35197481500354,2,"2018-12-01"
"918","AA-AA-000-0000","kri0006","115",2,3,0.666666666666667,3.30915835625939,2,"2018-12-01"
"919","AA-AA-000-0000","kri0006","52",2,3,0.666666666666667,3.30915835625939,2,"2018-12-01"
"920","AA-AA-000-0000","kri0006","145",1,1,1,NA,NA,"2018-12-01"
"921","AA-AA-000-0000","kri0006","154",1,1,1,NA,NA,"2018-12-01"
"922","AA-AA-000-0000","kri0006","165",1,1,1,NA,NA,"2018-12-01"
"923","AA-AA-000-0000","kri0006","175",1,1,1,NA,NA,"2018-12-01"
"924","AA-AA-000-0000","kri0006","48",1,1,1,NA,NA,"2018-12-01"
"925","AA-AA-000-0000","kri0006","15",2,5,0.4,2.37274284891402,1,"2018-12-01"
"926","AA-AA-000-0000","kri0006","13",3,8,0.375,2.77607203001331,1,"2018-12-01"
"927","AA-AA-000-0000","kri0006","174",2,6,0.333333333333333,2.07904779690763,1,"2018-12-01"
"928","AA-AA-000-0000","kri0006","3",1,2,0.5,NA,NA,"2018-12-01"
"929","AA-AA-000-0000","kri0006","46",1,2,0.5,NA,NA,"2018-12-01"
"930","AA-AA-000-0000","kri0006","116",1,3,0.333333333333333,1.47010879560434,0,"2018-12-01"
"931","AA-AA-000-0000","kri0006","168",1,3,0.333333333333333,1.47010879560434,0,"2018-12-01"
"932","AA-AA-000-0000","kri0006","25",1,3,0.333333333333333,1.47010879560434,0,"2018-12-01"
"933","AA-AA-000-0000","kri0006","40",1,3,0.333333333333333,1.47010879560434,0,"2018-12-01"
"934","AA-AA-000-0000","kri0006","53",1,3,0.333333333333333,1.47010879560434,0,"2018-12-01"
"935","AA-AA-000-0000","kri0006","114",2,7,0.285714285714286,1.84431476339351,0,"2018-12-01"
"936","AA-AA-000-0000","kri0006","26",2,7,0.285714285714286,1.84431476339351,0,"2018-12-01"
"937","AA-AA-000-0000","kri0006","124",1,4,0.25,1.16664753831178,0,"2018-12-01"
"938","AA-AA-000-0000","kri0006","39",1,4,0.25,1.16664753831178,0,"2018-12-01"
"939","AA-AA-000-0000","kri0006","64",1,4,0.25,1.16664753831178,0,"2018-12-01"
"940","AA-AA-000-0000","kri0006","81",1,4,0.25,1.16664753831178,0,"2018-12-01"
"941","AA-AA-000-0000","kri0006","34",2,8,0.25,1.6498887711897,0,"2018-12-01"
"942","AA-AA-000-0000","kri0006","135",1,5,0.2,0.948221184660611,0,"2018-12-01"
"943","AA-AA-000-0000","kri0006","186",1,5,0.2,0.948221184660611,0,"2018-12-01"
"944","AA-AA-000-0000","kri0006","28",1,5,0.2,0.948221184660611,0,"2018-12-01"
"945","AA-AA-000-0000","kri0006","71",2,10,0.2,1.34098725947652,0,"2018-12-01"
"946","AA-AA-000-0000","kri0006","77",3,17,0.176470588235294,1.439411336666,0,"2018-12-01"
"947","AA-AA-000-0000","kri0006","134",1,6,0.166666666666667,0.778643381630311,0,"2018-12-01"
"948","AA-AA-000-0000","kri0006","89",1,6,0.166666666666667,0.778643381630311,0,"2018-12-01"
"949","AA-AA-000-0000","kri0006","157",1,7,0.142857142857143,0.640374217896794,0,"2018-12-01"
"950","AA-AA-000-0000","kri0006","190",1,7,0.142857142857143,0.640374217896794,0,"2018-12-01"
"951","AA-AA-000-0000","kri0006","29",1,7,0.142857142857143,0.640374217896794,0,"2018-12-01"
"952","AA-AA-000-0000","kri0006","83",1,7,0.142857142857143,0.640374217896794,0,"2018-12-01"
"953","AA-AA-000-0000","kri0006","50",1,8,0.125,0.523705512366091,0,"2018-12-01"
"954","AA-AA-000-0000","kri0006","91",2,16,0.125,0.740631438277677,0,"2018-12-01"
"955","AA-AA-000-0000","kri0006","43",4,33,0.121212121212121,0.994339135573138,0,"2018-12-01"
"956","AA-AA-000-0000","kri0006","104",1,9,0.111111111111111,0.422751608846101,0,"2018-12-01"
"957","AA-AA-000-0000","kri0006","170",3,27,0.111111111111111,0.732227265502931,0,"2018-12-01"
"958","AA-AA-000-0000","kri0006","51",1,11,0.0909090909090909,0.253944530883745,0,"2018-12-01"
"959","AA-AA-000-0000","kri0006","86",2,22,0.0909090909090909,0.359131799666265,0,"2018-12-01"
"960","AA-AA-000-0000","kri0006","62",3,34,0.0882352941176471,0.396797670641208,0,"2018-12-01"
"961","AA-AA-000-0000","kri0006","76",1,12,0.0833333333333333,0.181643250226113,0,"2018-12-01"
"962","AA-AA-000-0000","kri0006","173",2,27,0.0740740740740741,0.119210745284583,0,"2018-12-01"
"963","AA-AA-000-0000","kri0006","167",1,15,0.0666666666666667,-0.00252866400099365,0,"2018-12-01"
"964","AA-AA-000-0000","kri0006","61",1,15,0.0666666666666667,-0.00252866400099365,0,"2018-12-01"
"965","AA-AA-000-0000","kri0006","54",1,17,0.0588235294117647,-0.105699347329434,0,"2018-12-01"
"966","AA-AA-000-0000","kri0006","140",4,69,0.0579710144927536,-0.235504385017651,0,"2018-12-01"
"967","AA-AA-000-0000","kri0006","94",2,36,0.0555555555555556,-0.216272541205052,0,"2018-12-01"
"968","AA-AA-000-0000","kri0006","166",1,20,0.05,-0.240340127058896,0,"2018-12-01"
"969","AA-AA-000-0000","kri0006","58",1,20,0.05,-0.240340127058896,0,"2018-12-01"
"970","AA-AA-000-0000","kri0006","56",1,25,0.04,-0.427974794746902,0,"2018-12-01"
"971","AA-AA-000-0000","kri0006","143",1,28,0.0357142857142857,-0.525162382451489,0,"2018-12-01"
"972","AA-AA-000-0000","kri0006","172",1,28,0.0357142857142857,-0.525162382451489,0,"2018-12-01"
"973","AA-AA-000-0000","kri0006","139",2,58,0.0344827586206897,-0.785713054266031,0,"2018-12-01"
"974","AA-AA-000-0000","kri0006","5",1,43,0.0232558139534884,-0.911029337431314,0,"2018-12-01"
"975","AA-AA-000-0000","kri0006","189",0,28,0,-1.12713265519985,0,"2018-12-01"
"976","AA-AA-000-0000","kri0006","8",0,23,0,-1.02155072099114,0,"2018-12-01"
"977","AA-AA-000-0000","kri0006","10",0,20,0,-0.952600959185602,0,"2018-12-01"
"978","AA-AA-000-0000","kri0006","118",0,17,0,-0.878254689327151,0,"2018-12-01"
"979","AA-AA-000-0000","kri0006","92",0,15,0,-0.824976630324154,0,"2018-12-01"
"980","AA-AA-000-0000","kri0006","85",0,13,0,-0.768011446423075,0,"2018-12-01"
"981","AA-AA-000-0000","kri0006","141",0,12,0,-0.73788153010141,0,"2018-12-01"
"982","AA-AA-000-0000","kri0006","17",0,12,0,-0.73788153010141,0,"2018-12-01"
"983","AA-AA-000-0000","kri0006","69",0,12,0,-0.73788153010141,0,"2018-12-01"
"984","AA-AA-000-0000","kri0006","67",0,11,0,-0.706467779231814,0,"2018-12-01"
"985","AA-AA-000-0000","kri0006","155",0,10,0,-0.673590598004949,0,"2018-12-01"
"986","AA-AA-000-0000","kri0006","63",0,10,0,-0.673590598004949,0,"2018-12-01"
"987","AA-AA-000-0000","kri0006","75",0,10,0,-0.673590598004949,0,"2018-12-01"
"988","AA-AA-000-0000","kri0006","11",0,9,0,-0.639024150051153,0,"2018-12-01"
"989","AA-AA-000-0000","kri0006","122",0,9,0,-0.639024150051153,0,"2018-12-01"
"990","AA-AA-000-0000","kri0006","156",0,9,0,-0.639024150051153,0,"2018-12-01"
"991","AA-AA-000-0000","kri0006","4",0,9,0,-0.639024150051153,0,"2018-12-01"
"992","AA-AA-000-0000","kri0006","7",0,9,0,-0.639024150051153,0,"2018-12-01"
"993","AA-AA-000-0000","kri0006","113",0,8,0,-0.60247774645752,0,"2018-12-01"
"994","AA-AA-000-0000","kri0006","149",0,8,0,-0.60247774645752,0,"2018-12-01"
"995","AA-AA-000-0000","kri0006","59",0,8,0,-0.60247774645752,0,"2018-12-01"
"996","AA-AA-000-0000","kri0006","131",0,7,0,-0.563566327599924,0,"2018-12-01"
"997","AA-AA-000-0000","kri0006","137",0,7,0,-0.563566327599924,0,"2018-12-01"
"998","AA-AA-000-0000","kri0006","146",0,7,0,-0.563566327599924,0,"2018-12-01"
"999","AA-AA-000-0000","kri0006","160",0,7,0,-0.563566327599924,0,"2018-12-01"
"1000","AA-AA-000-0000","kri0006","164",0,7,0,-0.563566327599924,0,"2018-12-01"
"1001","AA-AA-000-0000","kri0006","30",0,7,0,-0.563566327599924,0,"2018-12-01"
"1002","AA-AA-000-0000","kri0006","121",0,6,0,-0.521761033647012,0,"2018-12-01"
"1003","AA-AA-000-0000","kri0006","138",0,6,0,-0.521761033647012,0,"2018-12-01"
"1004","AA-AA-000-0000","kri0006","152",0,6,0,-0.521761033647012,0,"2018-12-01"
"1005","AA-AA-000-0000","kri0006","127",0,5,0,-0.476300479592801,0,"2018-12-01"
"1006","AA-AA-000-0000","kri0006","128",0,5,0,-0.476300479592801,0,"2018-12-01"
"1007","AA-AA-000-0000","kri0006","133",0,5,0,-0.476300479592801,0,"2018-12-01"
"1008","AA-AA-000-0000","kri0006","147",0,5,0,-0.476300479592801,0,"2018-12-01"
"1009","AA-AA-000-0000","kri0006","161",0,5,0,-0.476300479592801,0,"2018-12-01"
"1010","AA-AA-000-0000","kri0006","176",0,5,0,-0.476300479592801,0,"2018-12-01"
"1011","AA-AA-000-0000","kri0006","177",0,5,0,-0.476300479592801,0,"2018-12-01"
"1012","AA-AA-000-0000","kri0006","184",0,5,0,-0.476300479592801,0,"2018-12-01"
"1013","AA-AA-000-0000","kri0006","187",0,5,0,-0.476300479592801,0,"2018-12-01"
"1014","AA-AA-000-0000","kri0006","22",0,5,0,-0.476300479592801,0,"2018-12-01"
"1015","AA-AA-000-0000","kri0006","23",0,5,0,-0.476300479592801,0,"2018-12-01"
"1016","AA-AA-000-0000","kri0006","35",0,5,0,-0.476300479592801,0,"2018-12-01"
"1017","AA-AA-000-0000","kri0006","80",0,5,0,-0.476300479592801,0,"2018-12-01"
"1018","AA-AA-000-0000","kri0006","97",0,5,0,-0.476300479592801,0,"2018-12-01"
"1019","AA-AA-000-0000","kri0006","103",0,4,0,-0.426016100034102,0,"2018-12-01"
"1020","AA-AA-000-0000","kri0006","109",0,4,0,-0.426016100034102,0,"2018-12-01"
"1021","AA-AA-000-0000","kri0006","142",0,4,0,-0.426016100034102,0,"2018-12-01"
"1022","AA-AA-000-0000","kri0006","144",0,4,0,-0.426016100034102,0,"2018-12-01"
"1023","AA-AA-000-0000","kri0006","153",0,4,0,-0.426016100034102,0,"2018-12-01"
"1024","AA-AA-000-0000","kri0006","179",0,4,0,-0.426016100034102,0,"2018-12-01"
"1025","AA-AA-000-0000","kri0006","27",0,4,0,-0.426016100034102,0,"2018-12-01"
"1026","AA-AA-000-0000","kri0006","44",0,4,0,-0.426016100034102,0,"2018-12-01"
"1027","AA-AA-000-0000","kri0006","49",0,4,0,-0.426016100034102,0,"2018-12-01"
"1028","AA-AA-000-0000","kri0006","68",0,4,0,-0.426016100034102,0,"2018-12-01"
"1029","AA-AA-000-0000","kri0006","73",0,4,0,-0.426016100034102,0,"2018-12-01"
"1030","AA-AA-000-0000","kri0006","96",0,4,0,-0.426016100034102,0,"2018-12-01"
"1031","AA-AA-000-0000","kri0006","101",0,3,0,-0.368940765050705,0,"2018-12-01"
"1032","AA-AA-000-0000","kri0006","102",0,3,0,-0.368940765050705,0,"2018-12-01"
"1033","AA-AA-000-0000","kri0006","105",0,3,0,-0.368940765050705,0,"2018-12-01"
"1034","AA-AA-000-0000","kri0006","106",0,3,0,-0.368940765050705,0,"2018-12-01"
"1035","AA-AA-000-0000","kri0006","107",0,3,0,-0.368940765050705,0,"2018-12-01"
"1036","AA-AA-000-0000","kri0006","120",0,3,0,-0.368940765050705,0,"2018-12-01"
