"","GroupID","Param","Value","GroupLevel"
"3555","80","is_satellite","TRUE","Site"
"3556","80","account","city 1 Medical Center","Site"
"3557","80","site_active_dt","2005-12-11","Site"
"3558","80","city","city 1","Site"
"3559","80","state","state 1","Site"
"3560","80","country","China","Site"
"3561","81","Status","Active","Site"
"3562","81","InvestigatorFirstName","Joseph","Site"
"3563","81","InvestigatorLastName","Liggett","Site"
"3564","81","City","city 1","Site"
"3565","81","State","state 1","Site"
"3566","81","Country","China","Site"
"3567","81","protocol_row_id","1-1G9113","Site"
"3568","81","site_num","81","Site"
"3569","81","site_row_id","123-1234-0X160","Site"
"3570","81","protocol","AA-AA-000-0000","Site"
"3571","81","pi_number","0X160","Site"
"3572","81","pi_last_name","Liggett","Site"
"3573","81","pi_first_name","Joseph","Site"
"3574","81","site_status","Active","Site"
"3575","81","is_satellite","FALSE","Site"
"3576","81","account","city 1 Medical Center","Site"
"3577","81","site_active_dt","2012-10-24","Site"
"3578","81","city","city 1","Site"
"3579","81","state","state 1","Site"
"3580","81","country","China","Site"
"3581","82","Status","Active","Site"
"3582","82","InvestigatorFirstName","Hafsa","Site"
"3583","82","InvestigatorLastName","Hager","Site"
"3584","82","City","city 1","Site"
"3585","82","State","state 1","Site"
"3586","82","Country","Japan","Site"
"3587","82","protocol_row_id","1-1G9113","Site"
"3588","82","site_num","82","Site"
"3589","82","site_row_id","123-1234-0X135","Site"
"3590","82","protocol","AA-AA-000-0000","Site"
"3591","82","pi_number","0X135","Site"
"3592","82","pi_last_name","Hager","Site"
"3593","82","pi_first_name","Hafsa","Site"
"3594","82","site_status","Active","Site"
"3595","82","is_satellite","FALSE","Site"
"3596","82","account","city 1 Medical Center","Site"
"3597","82","site_active_dt","2014-09-19","Site"
"3598","82","city","city 1","Site"
"3599","82","state","state 1","Site"
"3600","82","country","Japan","Site"
"3601","83","Status","Active","Site"
"3602","83","InvestigatorFirstName","Najwa","Site"
"3603","83","InvestigatorLastName","Rinard","Site"
"3604","83","City","city 1","Site"
"3605","83","State","state 1","Site"
"3606","83","Country","Japan","Site"
"3607","83","protocol_row_id","1-1G9113","Site"
"3608","83","site_num","83","Site"
"3609","83","site_row_id","123-1234-0X024","Site"
"3610","83","protocol","AA-AA-000-0000","Site"
"3611","83","pi_number","0X024","Site"
"3612","83","pi_last_name","Rinard","Site"
"3613","83","pi_first_name","Najwa","Site"
"3614","83","site_status","Active","Site"
"3615","83","is_satellite","FALSE","Site"
"3616","83","account","city 1 Medical Center","Site"
"3617","83","site_active_dt","2005-11-28","Site"
"3618","83","city","city 1","Site"
"3619","83","state","state 1","Site"
"3620","83","country","Japan","Site"
"3621","84","Status","Active","Site"
"3622","84","InvestigatorFirstName","Brandon","Site"
"3623","84","InvestigatorLastName","Touch","Site"
"3624","84","City","city 1","Site"
"3625","84","State","state 1","Site"
"3626","84","Country","China","Site"
"3627","84","protocol_row_id","1-1G9113","Site"
"3628","84","site_num","84","Site"
"3629","84","site_row_id","123-1234-0X004","Site"
"3630","84","protocol","AA-AA-000-0000","Site"
"3631","84","pi_number","0X004","Site"
"3632","84","pi_last_name","Touch","Site"
"3633","84","pi_first_name","Brandon","Site"
"3634","84","site_status","Active","Site"
"3635","84","is_satellite","FALSE","Site"
"3636","84","account","city 1 Medical Center","Site"
"3637","84","site_active_dt","2006-09-23","Site"
"3638","84","city","city 1","Site"
"3639","84","state","state 1","Site"
"3640","84","country","China","Site"
"3641","85","Status","Active","Site"
"3642","85","InvestigatorFirstName","Leonard","Site"
"3643","85","InvestigatorLastName","Drake","Site"
"3644","85","City","city 1","Site"
"3645","85","State","state 1","Site"
"3646","85","Country","US","Site"
"3647","85","protocol_row_id","1-1G9113","Site"
"3648","85","site_num","85","Site"
"3649","85","site_row_id","123-1234-0X003","Site"
"3650","85","protocol","AA-AA-000-0000","Site"
"3651","85","pi_number","0X003","Site"
"3652","85","pi_last_name","Drake","Site"
"3653","85","pi_first_name","Leonard","Site"
"3654","85","site_status","Active","Site"
"3655","85","is_satellite","FALSE","Site"
"3656","85","account","city 1 Medical Center","Site"
"3657","85","site_active_dt","2005-06-02","Site"
"3658","85","city","city 1","Site"
"3659","85","state","state 1","Site"
"3660","85","country","US","Site"
"3661","86","Status","Active","Site"
"3662","86","InvestigatorFirstName","Viola","Site"
"3663","86","InvestigatorLastName","el-Saladin","Site"
"3664","86","City","city 1","Site"
"3665","86","State","state 1","Site"
"3666","86","Country","US","Site"
"3667","86","protocol_row_id","1-1G9113","Site"
"3668","86","site_num","86","Site"
"3669","86","site_row_id","123-1234-0X035","Site"
"3670","86","protocol","AA-AA-000-0000","Site"
"3671","86","pi_number","0X035","Site"
"3672","86","pi_last_name","el-Saladin","Site"
"3673","86","pi_first_name","Viola","Site"
"3674","86","site_status","Active","Site"
"3675","86","is_satellite","FALSE","Site"
"3676","86","account","city 1 Medical Center","Site"
"3677","86","site_active_dt","2005-06-22","Site"
"3678","86","city","city 1","Site"
"3679","86","state","state 1","Site"
"3680","86","country","US","Site"
"3681","87","Status","Active","Site"
"3682","87","InvestigatorFirstName","Zakiyya","Site"
"3683","87","InvestigatorLastName","Yeadon","Site"
"3684","87","City","city 1","Site"
"3685","87","State","state 1","Site"
"3686","87","Country","US","Site"
"3687","87","protocol_row_id","1-1G9113","Site"
"3688","87","site_num","87","Site"
"3689","87","site_row_id","123-1234-0X034","Site"
"3690","87","protocol","AA-AA-000-0000","Site"
"3691","87","pi_number","0X034","Site"
"3692","87","pi_last_name","Yeadon","Site"
"3693","87","pi_first_name","Zakiyya","Site"
"3694","87","site_status","Active","Site"
"3695","87","is_satellite","FALSE","Site"
"3696","87","account","city 1 Medical Center","Site"
"3697","87","site_active_dt","2006-08-09","Site"
"3698","87","city","city 1","Site"
"3699","87","state","state 1","Site"
"3700","87","country","US","Site"
"3701","89","Status","Active","Site"
"3702","89","InvestigatorFirstName","Justin","Site"
"3703","89","InvestigatorLastName","Wilson","Site"
"3704","89","City","city 1","Site"
"3705","89","State","state 1","Site"
"3706","89","Country","Japan","Site"
"3707","89","protocol_row_id","1-1G9113","Site"
"3708","89","site_num","89","Site"
"3709","89","site_row_id","123-1234-0X137","Site"
"3710","89","protocol","AA-AA-000-0000","Site"
"3711","89","pi_number","0X137","Site"
"3712","89","pi_last_name","Wilson","Site"
"3713","89","pi_first_name","Justin","Site"
"3714","89","site_status","Active","Site"
"3715","89","is_satellite","FALSE","Site"
"3716","89","account","city 1 Medical Center","Site"
"3717","89","site_active_dt","2011-02-04","Site"
"3718","89","city","city 1","Site"
"3719","89","state","state 1","Site"
"3720","89","country","Japan","Site"
"3721","9","Status","Active","Site"
"3722","9","InvestigatorFirstName","Nina Angelica","Site"
"3723","9","InvestigatorLastName","Luong","Site"
"3724","9","City","city 1","Site"
"3725","9","State","state 1","Site"
"3726","9","Country","Japan","Site"
"3727","9","protocol_row_id","1-1G9113","Site"
"3728","9","site_num","9","Site"
"3729","9","site_row_id","123-1234-0X084","Site"
"3730","9","protocol","AA-AA-000-0000","Site"
"3731","9","pi_number","0X084","Site"
"3732","9","pi_last_name","Luong","Site"
"3733","9","pi_first_name","Nina Angelica","Site"
"3734","9","site_status","Active","Site"
"3735","9","is_satellite","FALSE","Site"
"3736","9","account","city 1 Medical Center","Site"
"3737","9","site_active_dt","2009-01-19","Site"
"3738","9","city","city 1","Site"
"3739","9","state","state 1","Site"
"3740","9","country","Japan","Site"
"3741","91","Status","Active","Site"
"3742","91","InvestigatorFirstName","Bibek","Site"
"3743","91","InvestigatorLastName","Gonzalez","Site"
"3744","91","City","city 1","Site"
"3745","91","State","state 1","Site"
"3746","91","Country","US","Site"
"3747","91","protocol_row_id","1-1G9113","Site"
"3748","91","site_num","91","Site"
"3749","91","site_row_id","123-1234-0X175","Site"
"3750","91","protocol","AA-AA-000-0000","Site"
"3751","91","pi_number","0X175","Site"
"3752","91","pi_last_name","Gonzalez","Site"
"3753","91","pi_first_name","Bibek","Site"
"3754","91","site_status","Active","Site"
"3755","91","is_satellite","FALSE","Site"
"3756","91","account","city 1 Medical Center","Site"
"3757","91","site_active_dt","2004-06-29","Site"
"3758","91","city","city 1","Site"
"3759","91","state","state 1","Site"
"3760","91","country","US","Site"
"3761","92","Status","Active","Site"
"3762","92","InvestigatorFirstName","Omar","Site"
"3763","92","InvestigatorLastName","el-Samra","Site"
"3764","92","City","city 1","Site"
"3765","92","State","state 1","Site"
"3766","92","Country","US","Site"
"3767","92","protocol_row_id","1-1G9113","Site"
"3768","92","site_num","92","Site"
"3769","92","site_row_id","123-1234-0X026","Site"
"3770","92","protocol","AA-AA-000-0000","Site"
"3771","92","pi_number","0X026","Site"
"3772","92","pi_last_name","el-Samra","Site"
"3773","92","pi_first_name","Omar","Site"
"3774","92","site_status","Active","Site"
"3775","92","is_satellite","FALSE","Site"
"3776","92","account","city 1 Medical Center","Site"
"3777","92","site_active_dt","2004-05-05","Site"
"3778","92","city","city 1","Site"
"3779","92","state","state 1","Site"
"3780","92","country","US","Site"
"3781","94","Status","Active","Site"
"3782","94","InvestigatorFirstName","Jordan","Site"
"3783","94","InvestigatorLastName","Hill","Site"
"3784","94","City","city 1","Site"
"3785","94","State","state 1","Site"
"3786","94","Country","US","Site"
"3787","94","protocol_row_id","1-1G9113","Site"
"3788","94","site_num","94","Site"
"3789","94","site_row_id","123-1234-0X065","Site"
"3790","94","protocol","AA-AA-000-0000","Site"
"3791","94","pi_number","0X065","Site"
"3792","94","pi_last_name","Hill","Site"
"3793","94","pi_first_name","Jordan","Site"
"3794","94","site_status","Active","Site"
"3795","94","is_satellite","FALSE","Site"
"3796","94","account","city 1 Medical Center","Site"
"3797","94","site_active_dt","2004-06-13","Site"
"3798","94","city","city 1","Site"
"3799","94","state","state 1","Site"
"3800","94","country","US","Site"
"3801","96","Status","Active","Site"
"3802","96","InvestigatorFirstName","Dhareef","Site"
"3803","96","InvestigatorLastName","Hendee","Site"
"3804","96","City","city 1","Site"
"3805","96","State","state 1","Site"
"3806","96","Country","China","Site"
"3807","96","protocol_row_id","1-1G9113","Site"
"3808","96","site_num","96","Site"
"3809","96","site_row_id","123-1234-0X081","Site"
"3810","96","protocol","AA-AA-000-0000","Site"
"3811","96","pi_number","0X081","Site"
"3812","96","pi_last_name","Hendee","Site"
"3813","96","pi_first_name","Dhareef","Site"
"3814","96","site_status","Active","Site"
"3815","96","is_satellite","FALSE","Site"
"3816","96","account","city 1 Medical Center","Site"
"3817","96","site_active_dt","2004-05-07","Site"
"3818","96","city","city 1","Site"
"3819","96","state","state 1","Site"
"3820","96","country","China","Site"
"3821","97","Status","Active","Site"
"3822","97","InvestigatorFirstName","Derika","Site"
"3823","97","InvestigatorLastName","al-Mussa","Site"
"3824","97","City","city 1","Site"
"3825","97","State","state 1","Site"
"3826","97","Country","US","Site"
"3827","97","protocol_row_id","1-1G9113","Site"
"3828","97","site_num","97","Site"
"3829","97","site_row_id","123-1234-0X094","Site"
"3830","97","protocol","AA-AA-000-0000","Site"
"3831","97","pi_number","0X094","Site"
"3832","97","pi_last_name","al-Mussa","Site"
"3833","97","pi_first_name","Derika","Site"
"3834","97","site_status","Active","Site"
"3835","97","is_satellite","FALSE","Site"
"3836","97","account","city 1 Medical Center","Site"
"3837","97","site_active_dt","2004-08-26","Site"
"3838","97","city","city 1","Site"
"3839","97","state","state 1","Site"
"3840","97","country","US","Site"
"3841","98","Status","Active","Site"
"3842","98","InvestigatorFirstName","Myles","Site"
"3843","98","InvestigatorLastName","Moran","Site"
"3844","98","City","city 1","Site"
"3845","98","State","state 1","Site"
"3846","98","Country","Japan","Site"
"3847","98","protocol_row_id","1-1G9113","Site"
"3848","98","site_num","98","Site"
"3849","98","site_row_id","123-1234-0X074","Site"
"3850","98","protocol","AA-AA-000-0000","Site"
"3851","98","pi_number","0X074","Site"
"3852","98","pi_last_name","Moran","Site"
"3853","98","pi_first_name","Myles","Site"
"3854","98","site_status","Active","Site"
"3855","98","is_satellite","FALSE","Site"
"3856","98","account","city 1 Medical Center","Site"
"3857","98","site_active_dt","2004-08-30","Site"
"3858","98","city","city 1","Site"
"3859","98","state","state 1","Site"
"3860","98","country","Japan","Site"
"3861","99","Status","Active","Site"
"3862","99","InvestigatorFirstName","Alexandra","Site"
"3863","99","InvestigatorLastName","Ruvalcaba","Site"
"3864","99","City","city 1","Site"
"3865","99","State","state 1","Site"
"3866","99","Country","Japan","Site"
"3867","99","protocol_row_id","1-1G9113","Site"
"3868","99","site_num","99","Site"
"3869","99","site_row_id","123-1234-0X047","Site"
"3870","99","protocol","AA-AA-000-0000","Site"
"3871","99","pi_number","0X047","Site"
"3872","99","pi_last_name","Ruvalcaba","Site"
"3873","99","pi_first_name","Alexandra","Site"
"3874","99","site_status","Active","Site"
"3875","99","is_satellite","FALSE","Site"
"3876","99","account","city 1 Medical Center","Site"
"3877","99","site_active_dt","2017-09-29","Site"
"3878","99","city","city 1","Site"
"3879","99","state","state 1","Site"
"3880","99","country","Japan","Site"
"3881","AA-AA-000-0000","Status","Active","Study"
"3882","AA-AA-000-0000","protocol_row_id","1-1G9113","Study"
"3883","AA-AA-000-0000","protocol_number","AA-AA-000-0000","Study"
"3884","AA-AA-000-0000","protocol_title","Protocol Title","Study"
"3885","AA-AA-000-0000","nickname","Protocol Nickname","Study"
"3886","AA-AA-000-0000","protocol_type","Investigator Sponsored","Study"
"3887","AA-AA-000-0000","phase","P3","Study"
"3888","AA-AA-000-0000","num_plan_site","190","Study"
"3889","AA-AA-000-0000","num_site_actl","176","Study"
"3890","AA-AA-000-0000","est_fpfv","2003-01-01","Study"
"3891","AA-AA-000-0000","act_fpfv","2003-01-01","Study"
"3892","AA-AA-000-0000","est_lplv","2021-06-01","Study"
"3893","AA-AA-000-0000","act_lplv","2021-06-01","Study"
"3894","AA-AA-000-0000","est_lpfv","2020-06-01","Study"
"3895","AA-AA-000-0000","act_lpfv","2020-06-01","Study"
"3896","AA-AA-000-0000","status","Active","Study"
"3897","AA-AA-000-0000","num_plan_subj","1300","Study"
"3898","AA-AA-000-0000","num_enrolled_subj_m","1301","Study"
"3899","AA-AA-000-0000","protocol_indication","Protocol Indication","Study"
"3900","AA-AA-000-0000","product","Product","Study"
"3901","AA-AA-000-0000","therapeutic_area","Therapeutic Area","Study"
"3902","AA-AA-000-0000","protocol_product_number","123","Study"
"3903","AA-AA-000-0000","x_rbm_flg","Y","Study"
